Season,TeamID,GamesPlayed,Wins,AvgScore,AvgFGP,Avg3PP,AvgFT,AvgORP,AvgDRP,AvgASTTO,AvgNetRtg
2003,1102,28,12,57.25,0.48614901393839116,0.3676372223979694,0.6424019143658389,0.19741767638254834,0.8025823236174517,1.3750638921069593,97.58442984027336
2003,1103,27,14,78.77777777777777,0.4872937956048829,0.33199002637607894,0.7352707181127125,0.3310876768996953,0.6689123231003047,1.3244845084714367,98.41040039116122
2003,1104,28,12,69.28571428571429,0.4196763985604499,0.3254418718154825,0.7051677243132544,0.3618838411425121,0.638116158857488,0.9923898726890862,86.97126962839154
2003,1105,26,13,71.76923076923077,0.39620408509419913,0.3596298214359326,0.7095980197761725,0.36670858565478504,0.633291414345215,0.8619572417738648,79.83818067006088
2003,1106,28,13,63.607142857142854,0.4255296262536186,0.35019581800037974,0.6231576487790552,0.33489200057254226,0.6651079994274578,0.7231888738917179,79.98663131816885
2003,1107,28,12,65.92857142857143,0.4197215743683612,0.354536211904381,0.7254894982468512,0.29559468299409,0.70440531700591,1.032065699240069,86.66920910950682
2003,1108,33,14,69.0909090909091,0.4288760204397149,0.31755120023478667,0.6623760426378881,0.35800803267822207,0.6419919673217779,0.8465784266669412,80.4764665849264
2003,1110,30,14,66.36666666666666,0.4346640055051416,0.38688833877087114,0.6868621770647951,0.2975291879590181,0.7024708120409819,1.1809871215977354,90.1819052919991
2003,1111,26,11,83.26923076923077,0.4472890688844084,0.3338330755096714,0.7228426675505915,0.3449798853820277,0.6550201146179723,1.01308791629106,90.48800202712611
2003,1112,28,15,85.21428571428571,0.46356260622590056,0.3510603615622797,0.7011537803069258,0.35455853142302807,0.6454414685769719,1.2934986405616105,93.37478087850026
2003,1113,29,13,75.96551724137932,0.4816798952814811,0.32837622147966977,0.6756674740742806,0.3653942771628385,0.6346057228371615,1.2032507175575926,92.42323852711351
2003,1114,28,15,70.03571428571429,0.45087656522616104,0.37639544941375835,0.6963764042859912,0.31509261822470097,0.6849073817752991,0.7877689781019276,88.52628550731355
2003,1115,28,12,54.5,0.3534735363032083,0.2665035325724493,0.6117125102221616,0.31106102464358976,0.6889389753564102,0.5828637154435201,66.81890384221239
2003,1116,28,14,61.642857142857146,0.3970991946594275,0.3132560253280091,0.5910901421932706,0.3797285328626794,0.6202714671373206,0.6156017317367384,76.8213545828087
2003,1117,26,9,71.11538461538461,0.4337556756042179,0.3723194292888229,0.737996554620021,0.3438584331131419,0.656141566886858,0.953756415153474,91.99647161475414
2003,1119,25,13,53.68,0.4137595465585077,0.35560427807486633,0.6598276298864534,0.26288111442897566,0.7371188855710245,0.7134270661735327,76.15263957456618
2003,1120,30,13,70.1,0.47005544540091687,0.35566217309335496,0.6526626912188533,0.3471870257217808,0.6528129742782193,0.938475253614236,88.27535798823145
2003,1122,27,14,69.70370370370371,0.45681021592044563,0.3535416114101247,0.6822954980603474,0.30350012988858627,0.6964998701114138,0.994424204361425,89.83101275713767
2003,1123,30,15,73.3,0.42769079806464416,0.3203645644860815,0.7253309468197906,0.3790267015586036,0.6209732984413965,0.9399193496561917,88.19070976616918
2003,1124,28,14,69.0,0.40970753276705557,0.34598526675238644,0.6947368799604136,0.33480350596768077,0.6651964940323192,1.1503634470409223,87.57206345396033
2003,1125,28,14,72.46428571428571,0.4725611060696503,0.37424498095767483,0.6916949134022984,0.3053401083162842,0.6946598916837158,1.085054296491497,91.23566704474898
2003,1126,30,15,64.7,0.4161752589103408,0.3578230768311869,0.6900348782743734,0.3673752816848387,0.6326247183151613,0.7625313022890422,81.31778973565308
2003,1127,27,12,66.55555555555556,0.4203458126028805,0.3551454562460497,0.6629632270671143,0.32630395388567174,0.6736960461143282,0.9677381195525555,84.03279688364167
2003,1128,26,11,67.84615384615384,0.4433451490917269,0.3533525630477081,0.7076660687278081,0.3296249578155112,0.6703750421844888,0.9485937001000112,90.34511126507302
2003,1129,28,10,65.89285714285714,0.4128266645608431,0.2949563789606672,0.6970057407565878,0.33654929618371565,0.6634507038162843,0.8719944804571532,82.66812475939795
2003,1130,29,18,79.65517241379311,0.4694920380392528,0.3426336725049018,0.6852063779701049,0.3837236739966002,0.6162763260033999,1.3852608472390686,94.73732349680553
2003,1131,30,13,68.1,0.43232962343455744,0.3402052212493389,0.7319041938196378,0.30895514054046785,0.6910448594595322,1.1013011253452432,89.0141688354608
2003,1132,27,13,66.48148148148148,0.4424799805191619,0.36173591850911213,0.7304611619784607,0.27423809187304493,0.7257619081269551,0.8097971151868416,87.98627472135138
2003,1133,29,13,72.3103448275862,0.43654311906882176,0.3603436408284951,0.6967743737940119,0.31993482538800855,0.6800651746119913,1.0874453466358558,89.47014352894331
2003,1135,28,13,73.96428571428571,0.46304825563405994,0.3781326547610825,0.7277070170228127,0.2861409626944079,0.7138590373055921,1.032416732693159,93.59877996573752
2003,1137,28,12,57.67857142857143,0.40867290901643727,0.3393930731974451,0.6415538178897799,0.3062065001001617,0.6937934998998383,0.7959490078082515,80.21453893163336
2003,1138,28,15,64.82142857142857,0.4033413616787848,0.31583124716601935,0.6715980203763721,0.3720854685340648,0.6279145314659351,0.9814087551536593,80.44755949224789
2003,1139,29,13,68.58620689655173,0.47772948338544385,0.3907223783444501,0.7152246250659385,0.2787694365151637,0.7212305634848363,1.4541203251275847,100.91606984466344
2003,1140,31,13,72.45161290322581,0.4711515465239159,0.38093709404879883,0.7532529183785007,0.3044122318551157,0.6955877681448844,1.0893133287438082,96.25718140920323
2003,1141,29,15,79.34482758620689,0.5063490902598006,0.37748146802266025,0.7627405842370414,0.31098961247720047,0.6890103875227995,0.8761199499408104,96.79763886376833
2003,1142,29,11,67.51724137931035,0.4273151746729232,0.3168968497633837,0.7078230635936509,0.3321397490055642,0.6678602509944358,0.8874988449139467,84.60819179010129
2003,1143,29,16,74.48275862068965,0.4687409113875391,0.3759344264148363,0.6886317367958212,0.31479083210969444,0.6852091678903056,1.2230812206724986,91.7218806223681
2003,1144,26,11,65.03846153846153,0.4401288694018554,0.35092317530598643,0.6746545890814016,0.27308902634456317,0.7269109736554369,0.9871733207453022,85.27031264437323
2003,1145,28,15,70.25,0.4409400091832188,0.346277974479172,0.7043295510809653,0.3117725055308222,0.6882274944691777,1.1823273409781039,86.34396862646206
2003,1147,24,13,72.625,0.45370856092265793,0.31064587824456247,0.7557567500997665,0.37512143667158165,0.6248785633284183,0.8244940862598438,88.35628191406305
2003,1148,28,11,67.53571428571429,0.4661033025975471,0.3799522494050934,0.738900975341861,0.34474244456574554,0.6552575554342546,0.7973631766226303,88.82925706169833
2003,1149,26,14,64.6923076923077,0.44306293177388384,0.27620314501327836,0.7060250299600788,0.33090290963841007,0.6690970903615899,0.9019146628406597,84.49799827450018
2003,1150,29,13,68.44827586206897,0.39744178614430636,0.329962115868372,0.6413017415222776,0.38437058265022517,0.6156294173497748,1.2055454066972302,82.81985342426815
2003,1151,28,12,79.82142857142857,0.48187115832898947,0.3753341029370446,0.7686868239146875,0.3503606006988754,0.6496393993011245,1.084450305171353,95.14694147571393
2003,1152,30,15,63.2,0.441482695714918,0.32901714270135324,0.6204945615691203,0.3650568930820964,0.6349431069179037,0.7528105242610896,79.50518375384509
